#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   1.83506  0.67377  0.02368 -0.86694  0.003248  0.002471  0.002729    1.3144    1.8013  0.00186 -0.00282 -0.00290
   1.87456  0.71321  0.02152 -0.87387  0.003251  0.002477  0.002776    1.3122    1.8023  0.00189 -0.00284 -0.00298
   1.91634  0.75491  0.01898 -0.88104  0.003260  0.002486  0.002817    1.3114    1.8026  0.00193 -0.00287 -0.00306
   1.96048  0.79895  0.01604 -0.88850  0.003275  0.002496  0.002852    1.3120    1.8023  0.00197 -0.00291 -0.00316
   2.00705  0.84540  0.01269 -0.89617  0.003296  0.002509  0.002883    1.3136    1.8014  0.00202 -0.00295 -0.00325
   2.05613  0.89434  0.00891 -0.90473  0.003312  0.002518  0.002919    1.3153    1.8004  0.00206 -0.00300 -0.00336
   2.10781  0.94585  0.00468 -0.91181  0.003357  0.002544  0.002929    1.3197    1.7981  0.00211 -0.00306 -0.00347
   2.16217  1.00000  0.00000 -0.89632  0.003767  0.002788  0.002630    1.3508    1.7827  0.00224 -0.00338 -0.00358
   2.16217  1.00010 -0.00002  0.89632  0.018975  0.009992  0.000000    1.8989
   2.21871  1.05591 -0.00905  0.93193  0.013811  0.008634  0.000000    1.5995
   2.27451  1.11125 -0.01619  0.94666  0.012096  0.008168  0.000000    1.4809
   2.32957  1.16597 -0.02237  0.95621  0.011071  0.007891  0.000000    1.4030
   2.38391  1.22003 -0.02787  0.96281  0.010380  0.007710  0.000000    1.3464
   2.43753  1.27342 -0.03285  0.96770  0.009877  0.007581  0.000000    1.3029
   2.49045  1.32614 -0.03740  0.97149  0.009492  0.007484  0.000000    1.2683
   2.54267  1.37820 -0.04160  0.97453  0.009187  0.007408  0.000000    1.2401
   2.59421  1.42958 -0.04550  0.97703  0.008940  0.007348  0.000000    1.2167
   2.64507  1.48031 -0.04913  0.97911  0.008735  0.007298  0.000000    1.1970
   2.69525  1.53038 -0.05254  0.98087  0.008564  0.007256  0.000000    1.1803
   2.74478  1.57980 -0.05574  0.98238  0.008419  0.007221  0.000000    1.1660
   2.79365  1.62858 -0.05876  0.98369  0.008295  0.007190  0.000000    1.1536
   2.84188  1.67673 -0.06162  0.98483  0.008187  0.007164  0.000000    1.1428
   2.88948  1.72425 -0.06433  0.98583  0.008094  0.007141  0.000000    1.1334
   2.93645  1.77115 -0.06690  0.98672  0.008012  0.007121  0.000000    1.1251
   2.98280  1.81744 -0.06935  0.98750  0.007940  0.007104  0.000000    1.1177
   3.02855  1.86312 -0.07169  0.98820  0.007876  0.007088  0.000000    1.1111
   3.07369  1.90821 -0.07392  0.98882  0.007819  0.007074  0.000000    1.1053
   3.11823  1.95270 -0.07606  0.98937  0.007768  0.007062  0.000000    1.1000
   3.16219  1.99661 -0.07811  0.99047  0.007707  0.007038  0.000000    1.0951
